"H_019.txt","Islamic State","Later, French investigators said they had found that Mr. Ghlam’ handlers were French citizens who had traveled to Syria to join the","."
"H_019.txt","Raqqa","Indonesian officials say that the suicide bomber had been incited to attack by Bahrun Naim, a 33-year-old Indonesian man who is now one of the Islamic State’ most prolific cyberplanners, operating from the group’ capital in",", Syria."
"H_019.txt","The Department","","of Defense’ account showed, moreover, that the handler had been involved in far more than just the Hyderabad case, planning attacks on three continents.

At the same time that he was recruiting Mr. Yazdani, Amriki was grooming attackers in Canada and Britain, as well as at least three other young men in suburbs across America, according to court records. They living in Virginia; a warehouse worker ; and , a 25-year-old in Rochester.

Looking for ways to get to Syria, Mr. Lutchman reached out to"
"H_019.txt","The Times","Intelligence records obtained by","reveal that the also guided a group of young women who tried to blow up a car in front of the Cathedral of Notre-Dame in Paris."
"H_019.txt","Syria","By 2015, Amriki was one of close to a dozen cyberplanners based in","or Iraq who were already actively recruiting volunteers abroad, according to a tally based on investigation records from North America, Europe and Asia."
"H_019.txt","Mecca","Until roughly a year ago, Islamic State recruiters aggressively pushed the message that going to Syria was a spiritual obligation. They described the physical journey as a “ijrah,”he Arabic word used to refer to the Prophet Muhammad’ journey to escape persecution in",", imbuing the act with religious meaning."
"H_019.txt","In November","",", a college dropout who the police said had at least been initially in contact with Mr."
"H_019.txt","Saudi Arabia","He beat the odds, earning an engineering degree and landing a job as a quality inspector in","for nearly four years, before returning to India."
"H_019.txt","Islamic State","As a result, remotely guided plots in Europe, Asia and the United States in recent years, , were initially labeled the work of “one wolves,”ith no operational ties to the",", and only later was direct communication with the group discovered."
"H_020.txt","Opinion Today","Follow The New York Times Opinion section on Facebook and Twitter (@NYTOpinion), and sign up for the","newsletter."
"H_020.txt","Judge Robart","After Judge James Robart’ ruling, Mr. Trump wrote on Twitter, “he opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!”r. Trump may be right that the order will be stayed or overturned —he legal merits are tricky, and","has not heard full briefing of them yet."
"H_020.txt","Judge Gorsuch","It is a view about the Constitution, one that","has already expressed in a judicial opinion:"
"H_020.txt","Judge Robart","True, the government has complied with","’ order for the time being. Mr. Trump’ remark shows his typical Machiavellian shrewdness. By merely insulting the judge, rather than threatening to disobey him, he is testing the waters. If the public approves the attack, Mr. Trump will be goaded forward to explicit disobedience. In the face of silence, he may hesitate. Only sustained opprobrium can prevent repetition.

This brings us to Judge Gorsuch. He is the only judge in whom the president has publicly expressed confidence —y nominating him"
"H_020.txt","Supreme Court","Andrew Jackson disregarded a judicial order from the Supreme Court; Lincoln suspended the writ of habeas corpus; and Franklin Roosevelt tried to pack the","with his own appointees after it blocked many of his New Deal reforms."
"H_020.txt","Supreme Court","Gorsuch is a shoo-in for the","."
"H_020.txt","Supreme Court","In his 2010 State of the Union address, President Obama criticized an opinion of the","on campaign finance reform in front of some of the justices."
"H_020.txt","President Trump","","with Judge Neil Gorsuch in the East Room of the White House after announcing Mr."
"H_020.txt","President Trump","Judge Neil Gorsuch,","’ nominee for the Supreme Court, must publicly condemn the president’ attack on the judge who blocked his immigration order. Judge Gorsuch’ sterling credentials notwithstanding, his supporters in the legal community should withdraw their support for his nomination if he fails to do so.

After Judge James Robart’ ruling, Mr. Trump wrote on Twitter, “he opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!”r. Trump may"
"H_020.txt","Judge Robart","Now that Mr. Trump is president, his words matter. When federal judges in New York, Virginia and Massachusetts initially blocked Mr. Trump’ travel ban a week ago, reports emerged that border agents disobeyed the courts or obeyed only grudgingly. Whatever happened, Mr. Trump’ attack on","’ integrity could encourage executive branch officials to disregard other judicial orders, and will further inflame people’ distrust of border agents, whether they do or not.

Worse, Mr. Trump has made it clear that he regards any judge who thwarts his designs as a personal enemy. If Judge Robart’ order reaches the Court of Appeals in the Ninth Circuit, the appellate judges will need to worry that if they reverse Judge Robart, they will be seen by the public as validating Mr. Trump’ attack on th"
"H_021.txt","United States Court","Puzder presented the appeal at the","of Appeals for the Ninth Circuit in San Francisco, arguing, in part, that the loan was promised before the new law took effect."
"H_021.txt","Central States","Shenker gained influence in the mid-1960s over the Teamsters' enormous","pension fund."
"H_021.txt","Labor Was Adversary","Pick for","of Labor Dept."
"H_021.txt","Labor Department","More than three decades later, the lawyers who represented the","in the case recall Mr."
"H_021.txt","Las Vegas","Seven lawyers were sent to","from Washington."
"H_021.txt","The Las Vegas Review","Puzder said, according to","-Journal."
"H_021.txt","Las Vegas","Decades before President Trump nominated him to be labor secretary, Andrew Puzder went to battle with federal labor regulators in a","courtroom."
"H_021.txt","The Clown","The specter of organized crime hung over the trial. Tapes of a 1979 meeting between Mr. Shenker and two mob figures -- Joey (",") Lombardo and Allen Dorfman, a well-known liaison between the mob and Hoffa's Teamsters union -- revealed Mr. Dorfman complaining that Mr. Shenker had failed to pay him kickbacks on millions in loans that Mr. Shenker had procured from the Teamsters. Newspapers covering Mr. Lombardo's 1983 sentencing hearing splashed the incriminating transcripts across their pages.

The government was determined to reduce the Shenker case to its most basic elements. ''In my opening statement to the jury, I said"
"H_021.txt","Allen Dorfman","The specter of organized crime hung over the trial. Tapes of a 1979 meeting between Mr. Shenker and two mob figures -- Joey (The Clown) Lombardo and",", a well-known liaison between the mob and Hoffa's Teamsters union -- revealed Mr."
"H_021.txt","Michael Murphy","",", left St."
"H_022.txt","Newcastle University","If you're one of them, neuroscientists at","in Britain say they may have found an explanation for what ails you."
"H_022.txt","Newcastle University","If you're one of them, neuroscientists at","in Britain say they may have found an explanation for what ails you."
"H_022.txt","Your Pain","Misophonia Sufferers: Scientists May Have Found the Root of","By KIMIKO de FREYTAS-TAMURA

Popcorn munching."
"H_022.txt","Science Times","Like the","page on Facebook. | Sign up for the Science Times newsletter.

Document NYTF000020170204ed240006b"
"H_022.txt","Sukhbinder Kumar","",", the lead researcher from the Institute of Neuroscience at <pos>Newcastle University</pos>.

''We think that misophonia may be heavily connected to recalling past memories, because people with misophonia have had very bad experiences,'' he said in a phone interview Friday.

The research opens up the possibilities of future therapy for those afflicted with misophonia, a term coined by the American scientists Pawel and Margaret Jastreboff in 2001.

A survey of nearly 200 misophonia sufferers show"
"H_022.txt","Britain","If you're one of them, neuroscientists at Newcastle University in","say they may have found an explanation for what ails you."
"H_022.txt","Current Biology","In a report on the latest study published Thursday in the journal",", the neuroscientists say that brain scans of misophonia sufferers show that particular sounds, like eating and drinking, cause the part of their brain that processes emotions, the anterior insular cortex, to go into overdrive."
"H_022.txt","Margaret Jastreboff","The research opens up the possibilities of future therapy for those afflicted with misophonia, a term coined by the American scientists Pawel and","in 2001."
"H_022.txt","Olana Tansley","","-Hancock, 29, of Kent, England, was just 8 when family meals became a real chore.

'"
"H_022.txt","Misophonia Sufferers","",": Scientists May Have Found the Root of Your Pain

By KIMIKO de FREYTAS-TAMURA

Popcorn munching."
"H_023.txt","Venice","But culture was never apolitical in",", a fiercely independent city sitting at a crossroads of civilization."
"H_023.txt","Carnegie Hall","21 at","(and elsewhere); 212-247-7800, carnegiehall.org/venice.

Far left, a painting by Bernardo Strozzi believed to be of the composer Barbara Strozzi, who is the focus of ''The Secret Lover: Women in 17th-Century Italy.'' Left, one of Titian's portraits of Pietro Aretino, a rogue known as a satirist, pornographer, playwright and blackmail artist. (PHOTOGRAPH BY ARTE & IMMAGINI/CORBIS, VIA GETTY IMAGES)

Document NYTF000020170204ed2400063"
"H_023.txt","Concerto Italiano","''I care nothing for the senate and the people,'' the emperor Nero sings in Monteverdi's ''L'incoronazione di Poppea,'' just before raging at the philosopher Seneca, who advises him to be less divisive. (Nero will order Seneca's death in Act II.) As the concluding event of the festival, the",", under the direction of Rinaldo Alessandrini, shares a concert performance on Feb. 21 of this beguiling opera, first presented in Venice during Carnival 1643, with its seductive score wedded to a memorably cynical, amoral plot.

La Serenissima

Through Feb. 21 at Carnegie Hall (and elsewhere); 212-247-7800, carnegiehall.org/venice.

Far left, a painting by Bernardo Strozzi believed to be of the composer Barbara Strozzi, who is the focus of ''The Secret Lover: Women in 17th-Century Italy.'' Left"
"H_023.txt","Venice Baroque Andrea Marcon Watch","[Video: Vivaldi Juditha Thriumphans [selection]","on YouTube.]

On Feb. 17, the vocalist Ahmet Erdogdular and his intimate instrumental ensemble show how Venice, with its trading power, was the link between Turkey and Europe.

#Can'tBelieveIStillHavetoProtest

The first feminist treatise in Italian was published in Venice in 1600. Written under a pseudonym by a poet who would die in childbirth before seeing the work published, ''The Worth of Women'' takes the form of a literary dialogue, depicting seven Venetian noblewomen puzzling over men's"
"H_023.txt","Barbara Strozzi","17,","is the focus of ''The Secret Lover: Women in 17th-Century Italy,'' a program by the ensemble Tenet."
"H_023.txt","Carnegie Hall","21 at","(and elsewhere); 212-247-7800, carnegiehall.org/venice.

Far left, a painting by Bernardo Strozzi believed to be of the composer Barbara Strozzi, who is the focus of ''The Secret Lover: Women in 17th-Century Italy.'' Left, one of Titian's portraits of Pietro Aretino, a rogue known as a satirist, pornographer, playwright and blackmail artist. (PHOTOGRAPH BY ARTE & IMMAGINI/CORBIS, VIA GETTY IMAGES)

Document NYTF000020170204ed2400063"
"H_023.txt","Carnegie","21 at","(and elsewhere), virtually guarantees escape.

But culture was never apolitical in Venice, a fiercely independent city sitting at a crossroads of civilization. In fact, the impressively diverse and broad offerings include events with acute contemporary resonance. Consider this your trigger warning.

#MuslimBanProtest

Vivaldi's only surviving oratorio, ''Juditha triumphans'' -- which the Venice Baroque Orchestra performs on Tuesday -- contains glorious music and a blood-soaked libretto lifted f"
"H_023.txt","From Wednesday","","to Feb. 19, Juilliard Drama presents the tragedy in a pared-down version for seven actors, directed by Jonathan Rosenberg.

[Video: L'incoronazione di Poppea - Nerone & Seneca Watch on YouTube.]

#SenateHearings

''I care nothing for the senate and the people,'' the emperor Nero sings in Monteverdi's ''L'incoronazione di Poppea,'' just before raging at the philosopher Seneca, who advises him to be less divisive. (Nero will order Seneca's death in Act II.) As the concluding event of the festival"
"H_023.txt","The Frick Collection","",", which holds one of Titian's splendid portraits of this ''scourge of princes,'' sheds light on the painter and the libertine in a curator talk on Feb. 15.

#BlackLivesMatter

Based on a 16th-century story about a Moorish general in the Venetian army, Shakespeare's enduringly unsettling ''Othello'' explores themes of prejudice, loyalty and betrayal. From Wednesday to Feb. 19, Juilliard Drama presents the tragedy in a pared-down version for seven actors, directed by Jonathan Rosenberg.

[Video: L"
"H_023.txt","Through Feb","La Serenissima",". 21 at Carnegie Hall (and elsewhere); 212-247-7800, carnegiehall.org/venice.

Far left, a painting by Bernardo Strozzi believed to be of the composer Barbara Strozzi, who is the focus of ''The Secret Lover: Women in 17th-Century Italy.'' Left, one of Titian's portraits of Pietro Aretino, a rogue known as a satirist, pornographer, playwright and blackmail artist. (PHOTOGRAPH BY ARTE & IMMAGINI/CORBIS, VIA GETTY IMAGES)

Document NYTF000020170204ed2400063"
"H_024.txt","Through Sunday","Peak Performances","at Alexander Kasser Theater at <pos>Montclair State University</pos>, peakperfs.org.

Above center, Elly Braund and James Muller, with members of the Richard Alston troupe, in ''Chacony''; left, Vidya Patel and Liam Riddick in ''An Italian in Madrid,'' at the Alexander Kasser Theater at <pos>Montclair State University</pos>. (PHOTOGRAPHS BY ANDREA MOHIN/THE NEW YORK TIMES)

Document NYTF000020170204ed2400050"
"H_024.txt","New York","MONTCLAIR, N.J. -- Sometimes dance fills the eyes with tears, changes our breathing or makes us laugh -- but why? The dancers aren't depicting emotion, yet we find ourselves powerfully moved. On Thursday night at the Alexander Kasser Theater at <pos>Montclair State University</pos>, the dancers of the Richard Alston Dance Company, the London troupe that revisits the","area about once every two years, caused a gamut of emotion, just by taking us to the heart of dance itself."
"H_024.txt","Richard Alston Dance Company","MONTCLAIR, N.J. -- Sometimes dance fills the eyes with tears, changes our breathing or makes us laugh -- but why? The dancers aren't depicting emotion, yet we find ourselves powerfully moved. On Thursday night at the Alexander Kasser Theater at <pos>Montclair State University</pos>, the dancers of the",", the London troupe that revisits the New York area about once every two years, caused a gamut of emotion, just by taking us to the heart of dance itself."
"H_024.txt","Cunningham","Alston style, usually barefoot, is hybrid, deriving both from","modern dance and ballet."
"H_024.txt","An Italian","''","in Madrid'' is set to nine bewitching keyboard sonatas by Domenico Scarlatti."
"H_024.txt","Julia Wolfe","2015-16, are having their American premieres here. ''An Italian in Madrid'' is set to nine bewitching keyboard sonatas by Domenico Scarlatti. A fascinating program note (I read it after seeing the dance) confers a more specific historical meaning on Scarlatti and the dance; but the deeper spell comes from the steps. ''Mazur,'' a male duet, is set to a series of Chopin mazurkas; ''Stronghold,'' an ensemble choreographed by Martin Lawrance (Mr. Alston's rehearsal director) uses recorded music by","; and finally Mr."
"H_024.txt","New York Theater Ballet","Alston, who is British, studied for two years at the Merce Cunningham Dance Studio in the 1970s and has worked more recently with","and Miami City Ballet. (In March, the students of Juilliard Dance perform his ''Sheer Bravado,'' from 2006.) But his work is best seen with his own dancers. Most of the current group members have been with him several seasons now. They all register as mature people who know who they are; Vidya Patel, Liam Riddick and Ihsaan de Banya are among the most individually striking.

Alston style, usually barefoot, is hybrid, deriving both from Cunningham modern dance and ballet. These dancers, this sty"
"H_024.txt","Vidya Patel","Above center, Elly Braund and James Muller, with members of the Richard Alston troupe, in ''Chacony''; left,","and Liam Riddick in ''An Italian in Madrid,'' at the Alexander Kasser Theater at <pos>Montclair State University</pos>. (PHOTOGRAPHS BY ANDREA MOHIN/THE NEW YORK TIMES)

Document NYTF000020170204ed2400050"
"H_024.txt","Vidya Patel","They all register as mature people who know who they are;",", Liam Riddick and Ihsaan de Banya are among the most individually striking."
"H_024.txt","Alexander Kasser Theater","On Thursday night at the","at <pos>Montclair State University</pos>, the dancers of the Richard Alston Dance Company, the London troupe that revisits the New York area about once every two years, caused a gamut of emotion, just by taking us to the heart of dance itself.

The Alston style is rich, pliant, full-bodied. Footwork, often fast, brings éan, wit, brio. Jumps greet chords like bells chiming. Torsos bend eloquently, sometimes effortlessly down to the floor, sometimes gently swaying like a breath. Sometimes a recur"
"H_025.txt","Wauwatosa","Trump won the election in November, Bill Penzey, the chief executive of Penzeys Spices in",", Wis., wrote a message on Facebook informing Trump voters that they had ''just committed the biggest act of racism in American history'' in more than 50 years.

Boycotts ensued -- but good luck to you if your goal is to change the mind of a guy like that. And if you're going to try, don't send him letters telling him that you're not going to buy his tea anymore. (He doesn't sell it.) And don't give him a reason to disparage your intellect by misspelling ''chef'' as ''chief.''

Dan Savage, the c"
"H_025.txt","Travis Kalanick","Uber's founder,",", stepped down from President Trump's economic advisory council on Thursday."
"H_025.txt","Monroe Friedman","''They are calls for boycotts,'' said",", the unofficial dean of American boycott studies and an emeritus professor of psychology at <pos>Eastern Michigan University</pos>. Sustaining a true boycott, he noted, requires more than a hashtag.

So what makes a true boycott work? And was it the call for a boycott of Uber that prompted the company's founder, Travis Kalanick, to quit Mr. Trump's economic advisory council on Thursday?

THE TARGET A good boycott starts with picking the right company to put on the defensive. Sometimes, in the d"
"H_025.txt","Kellogg School","THE REASON Why boycott? Outrage tends to fall into two general categories, according to Daniel Diermeier, who is the provost at the <pos>University of Chicago</pos> and wrote about the topic for Harvard Business Review back when he was a business school professor at the","of Management at <pos>Northwestern University</pos>.

First, there are the one-sided issues. No one, he said in an interview this week, is on the side of child labor, for instance. These kinds of boycotts tend to draw more supporters and have a greater chance of success.

But if you're organizing a boycott around a more polarizing issue -- say, who deserves to come to a country, for how long and for what reasons -- you can expect that for any consumer action, there will be an equal and opposite"
"H_025.txt","Boycotts Need More Than Hashtags","","By RON LIEBER

In the race to find someone -- anyone -- to lash out at over the immigration and travel restrictions ordered by President Trump last Friday, many consumers settled on an odd target: Uber."
"H_025.txt","San Diego","Separately, in the boycott world, the movement that led to the end of orca breeding at SeaWorld in","is one good example of a well-chosen goal. '"
"H_025.txt","American Civil Liberties Union","But if you're organizing a boycott around a more polarizing issue -- say, who deserves to come to a country, for how long and for what reasons -- you can expect that for any consumer action, there will be an equal and opposite reaction. The #DeleteUber campaign prompted #BoycottLyft after that company announced a $1 million donation to the","."
"H_025.txt","Queens","Protesters this week outside Uber's offices in",", top, included a coalition of labor, community and immigrant-rights groups, above left."
"H_025.txt","Bill Penzey","Trump won the election in November,",", the chief executive of Penzeys Spices in Wauwatosa, Wis., wrote a message on Facebook informing Trump voters that they had ''just committed the biggest act of racism in American history'' in more than 50 years.

Boycotts ensued -- but good luck to you if your goal is to change the mind of a guy like that. And if you're going to try, don't send him letters telling him that you're not going to buy his tea anymore. (He doesn't sell it.) And don't give him a reason to disparage your intellect by m"
"H_025.txt","Manhattan","Above right, a ''kiss-in'' demonstration in 2015 outside a Chick-fil-A restaurant in",". (PHOTOGRAPHS BY JAKE NAUGHTON FOR THE NEW YORK TIMES; JOSHUA BRIGHT FOR THE NEW YORK TIMES) (B3)

Document NYTF000020170204ed240004v"
"H_026.txt","Most Brilliant","For Regular Bloke, Year He Lost His Limbs 'Was the","' of His Life

By KIMIKO de FREYTAS-TAMURA

STOCKBRIDGE, England -- Alex Lewis had been enjoying pints of Guinness with friends one cold evening when his throat started feeling scratchy and he came down with the flu."
"H_026.txt","British Army","Lewis, the son of a cartographer in the",", had a happy childhood."
"H_026.txt","The Greyhound","''He's a typical bloke,'' she said, entering the kitchen in a whirlwind after a busy morning at",", a nearby pub she owns and runs, and which Mr."
"H_026.txt","His Life","For Regular Bloke, Year He Lost His Limbs 'Was the Most Brilliant' of","By KIMIKO de FREYTAS-TAMURA

STOCKBRIDGE, England -- Alex Lewis had been enjoying pints of Guinness with friends one cold evening when his throat started feeling scratchy and he came down with the flu."
"H_026.txt","Mr","But in","."
"H_026.txt","National Health Service","Although the","has paid part of his medical expenses and rehabilitation costs, he estimates that he will need nearly $4 million to cover all of his medical costs until he retires.

He has started working again, designing interiors for fancy pubs. He is also helping researchers at the <pos>University of Southampton</pos> create a national database to help amputees connect with doctors, therapists and suppliers of prosthetics. He speaks in schools and at medical conferences about his experience and resilience."
"H_026.txt","Year He Lost His Limbs","For Regular Bloke,","'Was the Most Brilliant' of His Life

By KIMIKO de FREYTAS-TAMURA

STOCKBRIDGE, England -- Alex Lewis had been enjoying pints of Guinness with friends one cold evening when his throat started feeling scratchy and he came down with the flu."
"H_026.txt","The Greyhound","''He's a typical bloke,'' she said, entering the kitchen in a whirlwind after a busy morning at",", a nearby pub she owns and runs, and which Mr."
"H_026.txt","South Africa","He is planning a similar trip to","and Namibia this year, but said it would be the last for a while.

'"
"H_026.txt","For Regular Bloke","",", Year He Lost His Limbs 'Was the Most Brilliant' of His Life

By KIMIKO de FREYTAS-TAMURA

STOCKBRIDGE, England -- Alex Lewis had been enjoying pints of Guinness with friends one cold evening when his throat started feeling scratchy and he came down with the flu."
"H_027.txt","National Front","Though a fixture of France's political landscape for over 40 years, the","has never held power at the top, and so can position itself outside the establishment."
"H_027.txt","President Fran","In France, to be a high-level member of the political class is to enter an exalted state where it appears O.K. to summon a professional shoeshiner to the presidential palace (one of","çis Hollande's top aides was forced to resign after that and similar revelations). Lunches with the minister are at least three courses with wine, served by gloved footmen in gilt-paneled chambers hung with tapestries.

Which may explain why Mr. Fillon, 62 and also a former prime minister, sounded plaintive this week, defending himself at a Paris trade show.

He had been in France's Parliament for 30 years and his wife had been working for him that long, he said. ''If they wanted to get me in tr"
"H_027.txt","The Canard Encha","Fillon from the revelations in","îéewspaper is that it is not clear his family members actually worked for the money."
"H_027.txt","Former Prime Minister Alain Jupp","","é defeated by Mr."
"H_027.txt","Inside Parliament","","'s stately marbled chambers this week, some deputies ducked questions about family hiring."
"H_027.txt","France","Hiring your spouse, son or sister in","'s Parliament is perfectly legal."
"H_027.txt","Marine Le Pen","The perception of a political structure run by and for elites who use it to enrich themselves -- sometimes corruptly, but more often perfectly legally -- is helping propel the far-right National Front candidate,",".

'"
"H_027.txt","National Front","The perception of a political structure run by and for elites who use it to enrich themselves -- sometimes corruptly, but more often perfectly legally -- is helping propel the far-right","candidate, Marine Le Pen.

'"
"H_027.txt","Pierre Gorges","''I'm transparent,'' one parliamentarian, Jean-",", said angrily. '"
"H_027.txt","European Parliament","Le Pen's party, too, faces its own no-show employment scandal in the","."
"H_028.txt","Yet Mr","","."
"H_028.txt","Evan Spiegel","These shares are held in equal number by the two Snap co-founders,","and Robert Murphy."
"H_028.txt","The Snap","","regulatory filing was disclosed Thursday, and as previously reported, the company will be issuing out only nonvoting shares in its I.P.O."
"H_028.txt","Hypothetical Scenario","","2: At age 30, Mr."
"H_028.txt","Eric Schmidt","Spiegel described him being ''mature,'' a listener and someone","at Google was talking up as a visionary."
"H_028.txt","Whitney Houston","In its prospectus, Snap says its team is ''kind, smart and creative,'' which is kind of like","singing, ''I believe that children are the future.'"
"H_028.txt","Whether Mr","","."
"H_028.txt","Plan Is Most Unfriendly","Snap's","to Outsiders

By STEVEN DAVIDOFF SOLOMON"
"H_028.txt","Mark Zuckerberg","Spiegel can expand beyond Snap's disappearing photos and texts is unknown, though the media machine will certainly turn up the hype to 11 trumpeting claims that he is the next Steve Jobs or","."
"H_028.txt","Miranda Kerr","Hypothetical Scenario 2: At age 30, Mr. Spiegel decides that life as a billionaire married to a supermodel (he's engaged to",") is more fun spent on an island in the Pacific. He quits his job but still holds Class C shares and wields his power to elect directors and run the company part time.

Hypothetical Scenario 3: Mr. Spiegel continues to hold the shares and keep his day job and at age 50 is head of a middling internet company with great potential, but he refuses to give up control, or starts behaving erratically.

Potential investors, particularly the big money managers like the BlackRocks of the world, should lik"
"H_029.txt","Patrick Boucheron","She pointed to ''A World History of France,'' by the medieval historian",", which seeks to put French history in a broader context and argues that the country has absorbed immigrants for centuries."
"H_029.txt","November","There's also ''An Imaginary Racism'' by the left-leaning philosopher Pascal Bruckner, who was recently cleared of charges of inciting hate speech and argues that fear of being labeled Islamophobic is leading people to self-censor their speech, while in",", the Sciences Po professor Gilles Kepel published ''The Fracture,'' which explores how the radicalization of some young Muslims is tearing apart French society.

'"
"H_029.txt","Dominique Mo","''Yes, the French speak about 'délinisme' and are fascinated by decadence, but the most popular political figure in France today is the only one that speaks of hope,'' said the political scientist","ïi, author of ''The Geopolitics of Emotion: How Cultures of Fear, Humiliation, and Hope Are Reshaping the World.'"
"H_029.txt","Catholic","Today, different ''declinist'' strains have merged, from","reactionaries to nonreligious thinkers preoccupied by questions of national identity and political corruption."
"H_029.txt","How Cultures","''Yes, the French speak about 'délinisme' and are fascinated by decadence, but the most popular political figure in France today is the only one that speaks of hope,'' said the political scientist Dominique Moïi, author of ''The Geopolitics of Emotion:","of Fear, Humiliation, and Hope Are Reshaping the World.'"
"H_029.txt","Alain Finkielkraut","The philosopher","'s ''The Unhappy Identity,'' about French multiculturalism and its discontents, started a national conversation in 2013, while ''The Time Has Come to Tell What I Have Seen,'' a 2015 political memoir by the politician and writer Philippe de Villiers that's heavy on concern about decay, has been a best seller."
"H_029.txt","With France","","'s presidential elections looming in April, these often abstract ideas are taking more concrete form as the hard-right National Front and the center-right Republican Party capitalize on sentiments of decline exacerbated by economic malaise and terrorist attacks."
"H_029.txt","Charlie Hebdo","Onfray says prefigured the 2015 attacks at the French satirical journal","."
"H_029.txt","Robert Frank","''To put it in Manichaean terms: Anything positive doesn't sell, and anything negative sells, as if there were a sort of masochism on the part of some readers,'' said the historian",", the author of the 2014 book ''The Fear of Decline: France from 1914 to 2014.'"
"H_029.txt","Michel Onfray","PARIS --",", a best-selling French pop philosopher, was sounding pretty upbeat on the phone, even though the title of his latest book is ''Decadence: The Life and Death of the Judeo-Christian Tradition.'"
"H_030.txt","Chrystia Freeland","Trudeau promoted",", the international trade minister, to minister of foreign affairs and set one priority above all else for her: to ''maintain constructive relations with the United States.'"
"H_030.txt","Canada","It did not play well in",", where its open doors to refugees and immigrants are a point of national pride."
"H_030.txt","Canadian Embassy","In addition to the","in Washington, Ms."
"H_030.txt","Nobel Peace Prize","Pearson, a Liberal and","laureate, called for a suspension of the bombing in Vietnam by the United States in a speech in Philadelphia."
"H_030.txt","Progressive Conservative","Trump, notably Brian Mulroney, the former","prime minister who has a house near Mr."
"H_030.txt","Quebec City","Prime Minister Justin Trudeau of Canada during a funeral service for victims of a recent mosque shooting in",", Canada. (PHOTOGRAPH BY MATHIEU BELANGER/REUTERS); Chrystia Freeland, the foreign minister, has been charged with maintaining ''constructive relations'' with the United States.; A protest against President Trump's travel ban outside the United States Embassy in Ottawa on Monday. (PHOTOGRAPHS BY CHRIS WATTIE/REUTERS)

Document NYTF000020170204ed240003q"
"H_030.txt","Chrystia Freeland","Prime Minister Justin Trudeau of Canada during a funeral service for victims of a recent mosque shooting in Quebec City, Canada. (PHOTOGRAPH BY MATHIEU BELANGER/REUTERS);",", the foreign minister, has been charged with maintaining ''constructive relations'' with the United States.; A protest against President Trump's travel ban outside the United States Embassy in Ottawa on Monday. (PHOTOGRAPHS BY CHRIS WATTIE/REUTERS)

Document NYTF000020170204ed240003q"
"H_030.txt","When Mr","''","."
"H_030.txt","The Canadian","''","political class is well aware that we're in very serious times,'' he said. '"
"H_030.txt","Graham Bowley","Freeland is married to",", a reporter for The New York Times.)

What seems more certain is that Mr. Trudeau and his government will be fighting a steady march of cross-border fires. Already it is working to quash proposals to require Canadians to give fingerprints or undergo facial recognition scans every time they enter or leave the United States. With more than 400,000 people crossing that border daily, Canada fears that could cause cross-border travel gridlock and hamper trade.

Canadian prime ministers have had roug"
"H_031.txt","Science Times","Like the","page on Facebook. | Sign up for the Science Times newsletter.

Document NYTF000020170204ed240003d"
"H_031.txt","Continent Where They Should Not Be","In the Indian Ocean, Fragments of a","By NICHOLAS ST."
"H_031.txt","Science Times","Like the Science Times page on Facebook. | Sign up for the","newsletter."
"H_031.txt","Indian Ocean","If you've heard anything about a newly discovered ''lost continent'' beneath the",", don't worry too much: Your spots as the continental magnificent seven are secure."
"H_031.txt","Mauritius Island","The only way zircon crystals that old could have ended up on the",", he said, is if there were fragments of a continent beneath the island.

'"
"H_031.txt","As Lewis","","D."
"H_031.txt","Dear Africa","FLEUR",", Asia, Antarctica, Australia, Europe, North America and South America:

No need to stress."
"H_031.txt","Mauritius Island","Ashwal thinks a volcanic eruption from the Earth's mantle lifted zircon flakes from Mauritia's continental crust and ejected them onto the surface of the","."
"H_031.txt","South America","Dear Africa, Asia, Antarctica, Australia, Europe, North America and",":

No need to stress."
"H_031.txt","South Africa","Dr. Ashwal, who is a geologist at the <pos>University of the Witwatersrand, Johannesburg</pos>, in",", published the study Tuesday in the journal Nature Communications."
"H_032.txt","Dementia Among Older Women","Pollution Leads to Greater Risk of",", Study Says

By EDWARD WONG"
"H_032.txt","Southern California","Older women living in places with high concentrations of fine particulate matter —he kind common in air pollution across China —ay be at much greater risk of dementia, including dementia related to Alzheimer’ disease, according to a study overseen by scientists in","that was published this week."
"H_032.txt","Southern California","Older women living in places with high concentrations of fine particulate matter —he kind common in air pollution across China —ay be at much greater risk of dementia, including dementia related to Alzheimer’ disease, according to a study overseen by scientists in","that was published this week."
"H_032.txt","India","4 million in","."
"H_032.txt","The New England Journal","Research done in the 1990s in Los Angeles and published in","of Medicine showed that children can suffer permanent lung damage from prolonged exposure to high levels of air pollution.

<pos>Columbia University</pos> researchers found that prenatal exposure to air pollution could result in children with greater anxiety, depression and attention-span disorders.

In February 2016, a group of scientists from the United States, Canada, China and India said they had found that air pollution caused more than 5.5 million premature deaths in 2013. Of those, 1.6 m"
"H_032.txt","Greater Risk","Pollution Leads to","of Dementia Among Older Women, Study Says

By EDWARD WONG"
"H_032.txt","World Bank","4 billion people are 65 years old or older, according to statistics from the","."
"H_032.txt","January","The attention generated by those posts and a particularly severe bout of toxic air in","2013 compelled senior Communist Party officials to allow state news organizations to publish many more stories on air pollution."
